0,0,0,0,0
30,0,0,0,0
60,0,0,0,0
90,0,0,0,0
120,0,0,0,0
150,0,0,0,0
180,0,0,0,0
210,0,0,0,0
240,0,0,0,0
270,0,0,0,0
300,0,0,0,0
330,0,0,0,0
360,0,0,0,0
390,0,0,0,0
420,0,0,0,0
450,0,0,0,0
480,0,0,0,0
510,0,0,0,0
540,0,0,0,0
570,0,0,0,0
600,0,0,0,0
630,0,0,0,0
660,0,0,0,0
690,0,0,0,0
720,0,0,0,0
750,0,0,0,0
780,0,0,0,0
810,0,0,0,0
840,0,0,0,0
870,0,0,0,0
900,0,0,0,0
930,0,0,0,0
960,0,0,0,0
990,0,0,0,0
1020,0,0,0,0
1050,0,0,0,0
1080,0,0,0,0
1110,0,0,0,0
1140,0,0,0,0
1170,0,0,0,0
1200,0,0,0,0
1230,0,0,0,0
1260,0,0,0,0
1290,0,0,0,0
1320,0,0,0,0
1350,0,0,0,0
1380,0,0,0,0
1410,0,0,0,0
1440,0,0,0,0
1470,0,0,0,0
1500,0,0,0,0
1530,0,0,0,0
1560,0,0,0,0
1590,0,0,0,0
1620,0,0,0,0
1650,0,0,0,0
1680,0,0,0,0
1710,0,0,0,0
1740,0,0,0,0
1770,0,0,0,0
1800,0,0,0,0
1830,0,0,0,0
1860,0,0,0,0
1890,0,0,0,0
1920,0,0,0,0
1950,0,0,0,0
1980,0,0,0,0
2010,0,0,0,0
2040,0,0,0,0
2070,0,0,0,0
2100,0,0,0,0
2130,0,0,0,0
2160,0,0,0,0
2190,0,0,0,0
2220,0,0,0,0
2250,0,0,0,0
2280,0,0,0,0
2310,0,0,0,0
2340,0,0,0,0
2370,0,0,0,0
2400,0,0,0,0
2430,0,0,0,0
2460,0,0,0,0
2490,0,0,0,0
2520,0,0,0,0
2550,0,0,0,0
2580,0,0,0,0
2610,0,0,0,0
2640,0,0,0,0
2670,0,0,0,0
2700,0,0,0,0
2730,0,0,0,0
2760,0,0,0,0
2790,0,0,0,0
2820,0,0,0,0
2850,0,0,0,0
2880,0,0,0,0
2910,0,0,0,0
2940,0,0,0,0
2970,0,0,0,0
3000,0,0,0,0
3030,0,0,0,0
3060,0,0,0,0
3090,0,0,0,0
3120,0,0,0,0
3150,0,0,0,0
3180,0,0,0,0
3210,0,0,0,0
3240,0,0,0,0
3270,0,0,0,0
3300,0,0,0,0
3330,0,0,0,0
3360,0,0,0,0
3390,0,0,0,0
3420,0,0,0,0
3450,0,0,0,0
3480,0,0,0,0
3510,0,0,0,0
3540,0,0,0,0
3570,0,0,0,0
3600,0,0,0,0
3630,0,0,0,0
3660,0,0,0,0
3690,0,0,0,0
3720,0,0,0,0
3750,0,0,0,0
3780,0,0,0,0
3810,0,0,0,0
3840,0,0,0,0
3870,0,0,0,0
3900,0,0,0,0
3930,0,0,0,0
3960,0,0,0,0
3990,0,0,0,0
4020,0,0,0,0
4050,0,0,0,0
4080,0,0,0,0
4110,0,0,0,0
4140,0,0,0,0
4170,0,0,0,0
4200,0,0,0,0
4230,0,0,0,0
4260,0,0,0,0
4290,0,0,0,0
4320,0,0,0,0
4350,0,0,0,0
4380,0,0,0,0
4410,0,0,0,0
4440,0,0,0,0
4470,0,0,0,0
4500,0,0,0,0
4530,0,0,0,0
4560,0,0,0,0
4590,0,0,0,0
4620,0,0,0,0
4650,0,0,0,0
4680,0,0,0,0
4710,0,0,0,0
4740,0,0,0,0
4770,0,0,0,0
4800,0,0,0,0
4830,0,0,0,0
4860,0,0,0,0
4890,0,0,0,0
4920,0,0,0,0
4950,0,0,0,0
4980,0,0,0,0
5010,0,0,0,0
5040,0,0,0,0
5070,0,0,0,0
5100,0,0,0,0
5130,0,0,0,0
5160,0,0,0,0
5190,0,0,0,0
5220,0,0,0,0
5250,0,0,0,0
5280,0,0,0,0
5310,0,0,0,0
5340,0,0,0,0
5370,0,0,0,0
5400,0,0,0,0
5430,0,0,0,0
5460,0,0,0,0
5490,0,0,0,0
5520,0,0,0,0
5550,0,0,0,0
5580,0,0,0,0
5610,0,0,0,0
5640,0,0,0,0
5670,0,0,0,0
5700,0,0,0,0
5730,0,0,0,0
5760,0,0,0,0
5790,0,0,0,0
5820,0,0,0,0
5850,0,0,0,0
5880,0,0,0,0
5910,0,0,0,0
5940,0,0,0,0
5970,0,0,0,0
6000,0,0,0,0
6030,0,0,0,0
6060,0,0,0,0
6090,0,0,0,0
6120,0,0,0,0
6150,0,0,0,0
6180,0,0,0,0
6210,0,0,0,0
6240,0,0,0,0
6270,0,0,0,0
6300,0,0,0,0.0086557
6330,0,0,0,0.029266
6360,0,0,0,0.049407
6390,0,0,0,0.069089
6420,0,0,0,0.088318
6450,0,0,0,0.1071
6480,0,0,0,0.12545
6510,0,0,0,0.14338
6540,0,0,0,0.16088
6570,0,0,0,0.17797
6600,0,0,0,0.19466
6630,0,0,0,0.21095
6660,0,0,0,0.22686
6690,0,0,0,0.24238
6720,0,0,0,0.25752
6750,0,0,0,0.2723
6780,0,0,0,0.28671
6810,0,0,0,0.30077
6840,0,0,0,0.31448
6870,0,0,0,0.32785
6900,0,0,0,0.34089
6930,0,0,0,0.35359
6960,0,0,0,0.36597
6990,0,0,0,0.37803
7020,0,0,0,0.38978
7050,0,0,0,0.40123
7080,0,0,0,0.41237
7110,0,0,0,0.42322
7140,0,0,0,0.43378
7170,0,0,0,0.44405
7200,0,0,0,0.45405
7230,0,0,0,0.46377
7260,0,0,0,0.47322
7290,0,0,0,0.4824
7320,0,0,0,0.49133
7350,0,0,0,0.49999
7380,0,0,0,0.50841
7410,0,0,0,0.51658
7440,0,0,0,0.52451
7470,0,0,0,0.5322
7500,0,0,0,0.53965
7530,0,0,0,0.54687
7560,0,0,0,0.55386
7590,0,0,0,0.56064
7620,0,0,0,0.56719
7650,0,0,0,0.57352
7680,0,0,0,0.57964
7710,0,0,0,0.58555
7740,0,0,0,0.59125
7770,0,0,0,0.59675
7800,0,0,0,0.60205
7830,0,0,0,0.60715
7860,0,0,0,0.61206
7890,0,0,0,0.61677
7920,0,0,0,0.62129
7950,0,0,0,0.62562
7980,0,0,0,0.62976
8010,0,0,0,0.63372
8040,0,0,0,0.6375
8070,0,0,0,0.6411
8100,0,0,0,0.64452
8130,0,0,0,0.64776
8160,0,0,0,0.65082
8190,0,0,0,0.65371
8220,0,0,0,0.65643
8250,0,0,0,0.65898
8280,0,0,0,0.66135
8310,0,0,0,0.66356
8340,0,0,0,0.66559
8370,0,0,0,0.66746
8400,0,0,0,0.66915
8430,0,0,0,0.67068
8460,0,0,0,0.67204
8490,0,0,0,0.67323
8520,0,0,0,0.67425
8550,0,0,0,0.6751
8580,0,0,0,0.67578
8610,0,0,0,0.67629
8640,0,0,0,0.67663
8670,0,0,0,0.6768
8700,0,0,0,0.67679
8730,0,0,0,0.67661
8760,0,0,0,0.67625
8790,0,0,0,0.67572
8820,0,0,0,0.675
8850,0,0,0,0.6741
8880,0,0,0,0.67301
8910,0,0,0,0.67174
8940,0,0,0,0.67027
8970,0,0,0,0.66861
9000,0,0,0,0.66676
9030,0,0,0,0.6647
9060,0,0,0,0.66244
9090,0,0,0,0.65997
9120,0,0,0,0.65728
9150,0,0,0,0.65438
9180,0,0,0,0.65125
9210,0,0,0,0.64789
9240,0,0,0,0.6443
9270,0,0,0,0.64047
9300,0,0,0,0.63639
9330,0,0,0,0.63206
9360,0,0,0,0.62747
9390,0,0,0,0.62261
9420,0,0,0,0.61747
9450,0,0,0,0.61205
9480,0,0,0,0.60634
9510,0,0,0,0.60032
9540,0,0,0,0.59398
9570,0,0,0,0.58733
9600,0,0,0,0.58034
9630,0,0,0,0.573
9660,0,0,0,0.56531
9690,0,0,0,0.55725
9720,0,0,0,0.5488
9750,0,0,0,0.53996
9780,0,0,0,0.5307
9810,0,0,0,0.52101
9840,0,0,0,0.51088
9870,0,0,0,0.50028
9900,0,0,0,0.48921
9930,0,0,0,0.47763
9960,0,0,0,0.46554
9990,0,0,0,0.45291
10020,0,0,0,0.43971
10050,0,0,0,0.42592
10080,0,0,0,0.41153
10110,0,0,0,0.3965
10140,0,0,0,0.3808
10170,0,0,0,0.36441
10200,0,0,0,0.3473
10230,0,0,0,0.32943
10260,0,0,0,0.31077
10290,0,0,0,0.29128
10320,0,0,0,0.27094
10350,0,0,0,0.24969
10380,0,0,0,0.22749
10410,0,0,0,0.20431
10440,0,0,0,0.1801
10470,0,0,0,0.15479
10500,0,0,0,0.12835
10530,0,0,0,0.10072
10560,0,0,0,0.071841
10590,0,0,0,0.041645
10620,0,0,0,0.01007
10650,0,0,0,0
10680,0,0,0,0
10710,0,0,0,0
10740,0,0,0,0
10770,0,0,0,0
10800,0,0,0,0
10830,0,0,0,0
10860,0,0,0,0
10890,0,0,0,0
10920,0,0,0,0
10950,0,0,0,0
10980,0,0,0,0
11010,0,0,0,0
11040,0,0,0,0
11070,0,0,0,0
11100,0,0,0,0
11130,0,0,0,0
11160,0,0,0,0
11190,0,0,0,0
11220,0,0,0,0
11250,0,0,0,0
11280,0,0,0,0
11310,0,0,0,0
11340,0,0,0,0
11370,0,0,0,0
11400,0,0,0,0
11430,0,0,0,0
11460,0,0,0,0
11490,0,0,0,0
11520,0,0,0,0
