0,0,0,0.876,0
30,0,0,0.8786,0
60,0,0,0.88088,0
90,0,0,0.88285,0
120,0,0,0.88452,0
150,0,0,0.88588,0
180,0,0,0.88694,0
210,0,0,0.8877,0
240,0,0,0.88816,0
270,0,0,0.8883,0
300,0,0,0.88814,0
330,0,0,0.88765,0
360,0,0,0.88684,0
390,0,0,0.88569,0
420,0,0,0.88419,0
450,0,0,0.88234,0
480,0,0,0.8801,0
510,0,0,0.87748,0
540,0,0,0.87444,0
570,0,0,0.87098,0
600,0,0,0.86705,0
630,0,0,0.86264,0
660,0,0,0.85772,0
690,0,0,0.85225,0
720,0,0,0.84621,0
750,0,0,0.83955,0
780,0,0,0.83222,0
810,0,0,0.8242,0
840,0,0,0.81542,0
870,0,0,0.80583,0
900,0,0,0.79538,0
930,0,0,0.78401,0
960,0,0,0.77165,0
990,0,0,0.75822,0
1020,0,0,0.74366,0
1050,0,0,0.72788,0
1080,0,0,0.7108,0
1110,0,0,0.69232,0
1140,0,0,0.67235,0
1170,0,0,0.65077,0
1200,0,0,0.62748,0
1230,0,0,0.60236,0
1260,0,0,0.57528,0
1290,0,0,0.5461,0
1320,0,0,0.51469,0
1350,0,0,0.4809,0
1380,0,0,0.44455,0
1410,0,0,0.40549,0
1440,0,0,0.36354,0
1470,0,0,0.31851,0
1500,0,0,0.2702,0
1530,0,0,0.21839,0
1560,0,0,0.16288,0
1590,0,0,0.10343,0
1620,0,0,0.039787,0
1650,0,0,0,0
1680,0,0,0,0
1710,0,0,0,0
1740,0,0,0,0
1770,0,0,0,0
1800,0,0,0,0
1830,0,0,0,0
1860,0,0,0,0
1890,0,0,0,0
1920,0,0,0,0
1950,0,0,0,0
1980,0,0,0,0
2010,0,0,0,0
2040,0,0,0,0
2070,0,0,0,0
2100,0,0,0,0
2130,0,0,0,0
2160,0,0,0,0
2190,0,0,0,0
2220,0,0,0,0
2250,0,0,0,0
2280,0,0,0,0
2310,0,0,0,0
2340,0,0,0,0
2370,0,0,0,0
2400,0,0,0,0
2430,0,0,0,0
2460,0,0,0,0
2490,0,0,0,0
2520,0,0,0,0
2550,0,0,0,0
2580,0,0,0,0
2610,0,0,0,0
2640,0,0,0,0
2670,0,0,0,0
2700,0,0,0,0
2730,0,0,0,0
2760,0,0,0,0
2790,0,0,0,0
2820,0,0,0,0
2850,0,0,0,0
2880,0,0,0,0
2910,0,0,0,0
2940,0,0,0,0
2970,0,0,0,0
3000,0,0,0,0
3030,0,0,0,0
3060,0,0,0,0
3090,0,0,0,0
3120,0,0,0,0
3150,0,0,0,0
3180,0,0,0,0
3210,0,0,0,0
3240,0,0,0,0
3270,0,0,0,0
3300,0,0,0,0
3330,0,0,0,0
3360,0,0,0,0
3390,0,0,0,0
3420,0,0,0,0
3450,0,0,0,0
3480,0,0,0,0
3510,0,0,0,0
3540,0,0,0,0
3570,0,0,0,0
3600,0,0,0,0
3630,0,0,0,0
3660,0,0,0,0
3690,0,0,0,0
