0,0,0,0,0
30,0,0,0,0
60,0,0,0,0
90,0,0,0,0
120,0,0,0,0
150,0,0,0,0
180,0,0,0,0
210,0,0,0,0
240,0,0,0,0
270,0,0,0,0
300,0,0,0,0
330,0,0,0,0
360,0,0,0,0
390,0,0,0,0
420,0,0,0,0
450,0,0,0,0
480,0,0,0,0
510,0,0,0,0
540,0,0,0,0
570,0,0,0,0
600,0,0,0,0
630,0,0,0,0
660,0,0,0,0
690,0,0,0,0
720,0,0,0,0
750,0,0,0,0
780,0,0,0,0
810,0,0,0,0
840,0,0,0,0
870,0,0,0,0
900,0,0,0,0
930,0,0,0,0
960,0,0,0,0
990,0,0,0,0
1020,0,0,0,0
1050,0,0,0,0
1080,0,0,0,0
1110,0,0,0,0
1140,0,0,0,0
1170,0,0,0,0
1200,0,0,0,0
1230,0,0,0,0
1260,0,0,0,0
1290,0,0,0,0
1320,0,0,0,0
1350,0,0,0,0
1380,0,0,0,0
1410,0,0,0,0
1440,0,0,0,0
1470,0,0,0,0
1500,0,0,0,0
1530,0,0,0,0
1560,0,0,0,0
1590,0,0,0,0
1620,0,0,0,0
1650,0,0,0,0
1680,0,0,0,0
1710,0,0,0,0
1740,0,0,0,0
1770,0,0,0,0
1800,0,0,0,0
1830,0,0,0,0
1860,0,0,0,0
1890,0,0,0,0
1920,0,0,0,0
1950,0,0,0,0
1980,0,0,0,0
2010,0,0,0,0
2040,0,0,0,0
2070,0,0,0,0
2100,0,0,0,0
2130,0,0,0,0
2160,0,0,0,0
2190,0,0,0,0
2220,0,0,0,0
2250,0,0,0,0
2280,0,0,0,0
2310,0,0,0,0
2340,0,0,0,0
2370,0,0,0,0
2400,0,0,0,0
2430,0,0,0,0
2460,0,0,0,0
2490,0,0,0,0
2520,0,0,0,0
2550,0,0,0,0
2580,0,0,0,0
2610,0,0,0,0
2640,0,0,0,0
2670,0,0,0,0
2700,0,0,0,0
2730,0,0,0,0
2760,0,0,0,0
2790,0,0,0,0
2820,0,0,0,0
2850,0,0,0,0
2880,0,0,0,0
2910,0,0,0,0
2940,0,0,0,0
2970,0,0,0,0
3000,0,0,0,0
3030,0,0,0,0
3060,0,0,0,0
3090,0,0,0,0
3120,0,0,0,0
3150,0,0,0,0
3180,0,0,0,0
3210,0,0,0,0
3240,0,0,0,0
3270,0,0,0,0
3300,0,0,0,0
3330,0,0,0,0
3360,0,0,0,0
3390,0,0,0,0
3420,0,0,0,0
3450,0,0,0,0
3480,0,0,0,0
3510,0,0,0,0
3540,0,0,0,0
3570,0,0,0,0
3600,0,0,0,0
3630,0,0,0,0
3660,0,0,0,0
3690,0,0,0,0
3720,0,0,0,0
3750,0,0,0,0
3780,0,0,0,0
3810,0,0,0,0
3840,0,0,0,0
3870,0,0,0,0
3900,0,0,0,0
3930,0,0,0,0
3960,0,0,0,0
3990,0,0,0,0
4020,0,0,0,0
4050,0,0,0,0
4080,0,0,0,0
4110,0,0,0,0
4140,0,0,0,0
4170,0,0,0,0
4200,0,0,0,0
4230,0,0,0,0
4260,0,0,0,0
4290,0,0,0,0
4320,0,0,0,0
4350,0,0,0,0
4380,0,0,0,0
4410,0,0,0,0
4440,0,0,0,0
4470,0,0,0,0
4500,0,0,0,0
4530,0,0,0,0
4560,0,0,0,0
4590,0,0,0,0
4620,0,0,0,0
4650,0,0,0,0
4680,0,0,0,0
4710,0,0,0,0
4740,0,0,0,0
4770,0,0,0,0
4800,0,0,0,0
4830,0,0,0,0
4860,0,0,0,0
4890,0,0,0,0
4920,0,0,0,0
4950,0,0,0,0
4980,0,0,0,0
5010,0,0,0,0
5040,0,0,0,0
5070,0,0,0,0
5100,0,0,0,0
5130,0,0,0,0
5160,0,0,0,0
5190,0,0,0,0
5220,0,0,0,0
5250,0,0,0,0
5280,0,0,0,0
5310,0,0,0,0
5340,0,0,0,0
5370,0,0,0,0
5400,0,0,0,0
5430,0,0,0,0
5460,0,0,0,0
5490,0,0,0,0
5520,0,0,0,0
5550,0,0,0,0
5580,0,0,0,0
5610,0,0,0,0
5640,0,0,0,0
5670,0,0,0,0
5700,0,0,0,0
5730,0,0,0,0
5760,0,0,0,0
5790,0,0,0,0
5820,0,0,0,0
5850,0,0,0,0
5880,0,0,0,0
5910,0,0,0,0
5940,0,0,0,0
5970,0,0,0,0
6000,0,0,0,0
6030,0,0,0,0
6060,0,0,0,0
6090,0,0,0,0
6120,0,0,0,0
6150,0,0,0,0
6180,0,0,0,0
6210,0,0,0,0
6240,0,0,0,0
6270,0,0,0,0
6300,0,0,0,0
6330,0,0,0,0
6360,0,0,0,0
6390,0,0,0,0
6420,0,0,0,0
6450,0,0,0,0
6480,0,0,0,0
6510,0,0,0,0
6540,0,0,0,0
6570,0,0,0,0
6600,0,0,0,0
6630,0,0,0,0
6660,0,0,0,0
6690,0,0,0,0
6720,0,0,0,0
6750,0,0,0,0
6780,0,0,0,0
6810,0,0,0,0
6840,0,0,0,0
6870,0,0,0,0
6900,0,0,0,0
6930,0,0,0,0
6960,0,0,0,0
6990,0,0,0,0
7020,0,0,0,0
7050,0,0,0,0
7080,0,0,0,0
7110,0,0,0,0
7140,0,0,0,0
7170,0,0,0,0
7200,0,0,0,0
7230,0,0,0,0
7260,0,0,0,0
7290,0,0,0,0
7320,0,0,0,0
7350,0,0,0,0
7380,0,0,0,0
7410,0,0,0,0
7440,0,0,0,0
7470,0,0,0,0
7500,0,0,0,0
7530,0,0,0,0
7560,0,0,0,0
7590,0,0,0,0
7620,0,0,0,0
7650,0,0,0,0
7680,0,0,0,0
7710,0,0,0,0
7740,0,0,0,0
7770,0,0,0,0
7800,0,0,0,0
7830,0,0,0,0
7860,0,0,0,0
7890,0,0,0,0
7920,0,0,0,0
7950,0,0,0,0
7980,0,0,0,0
8010,0,0,0,0
8040,0,0,0,0
8070,0,0,0,0
8100,0,0,0.010338,0
8130,0,0,0.040408,0
8160,0,0,0.069655,0
8190,0,0,0.098099,0
8220,0,0,0.12576,0
8250,0,0,0.15265,0
8280,0,0,0.1788,0
8310,0,0,0.20421,0
8340,0,0,0.22891,0
8370,0,0,0.25291,0
8400,0,0,0.27624,0
8430,0,0,0.2989,0
8460,0,0,0.32091,0
8490,0,0,0.34228,0
8520,0,0,0.36304,0
8550,0,0,0.38319,0
8580,0,0,0.40276,0
8610,0,0,0.42175,0
8640,0,0,0.44017,0
8670,0,0,0.45805,0
8700,0,0,0.47539,0
8730,0,0,0.49221,0
8760,0,0,0.50852,0
8790,0,0,0.52433,0
8820,0,0,0.53966,0
8850,0,0,0.55451,0
8880,0,0,0.5689,0
8910,0,0,0.58284,0
8940,0,0,0.59634,0
8970,0,0,0.6094,0
9000,0,0,0.62205,0
9030,0,0,0.63429,0
9060,0,0,0.64613,0
9090,0,0,0.65758,0
9120,0,0,0.66866,0
9150,0,0,0.67936,0
9180,0,0,0.6897,0
9210,0,0,0.69968,0
9240,0,0,0.70933,0
9270,0,0,0.71864,0
9300,0,0,0.72762,0
9330,0,0,0.73628,0
9360,0,0,0.74464,0
9390,0,0,0.75269,0
9420,0,0,0.76044,0
9450,0,0,0.76791,0
9480,0,0,0.77509,0
9510,0,0,0.782,0
9540,0,0,0.78865,0
9570,0,0,0.79503,0
9600,0,0,0.80116,0
9630,0,0,0.80704,0
9660,0,0,0.81268,0
9690,0,0,0.81808,0
9720,0,0,0.82325,0
9750,0,0,0.8282,0
9780,0,0,0.83293,0
9810,0,0,0.83744,0
9840,0,0,0.84174,0
9870,0,0,0.84583,0
9900,0,0,0.84973,0
9930,0,0,0.85343,0
9960,0,0,0.85693,0
9990,0,0,0.86025,0
10020,0,0,0.86338,0
10050,0,0,0.86632,0
10080,0,0,0.86909,0
10110,0,0,0.87169,0
10140,0,0,0.8741,0
10170,0,0,0.87635,0
10200,0,0,0.87843,0
10230,0,0,0.88034,0
10260,0,0,0.88209,0
10290,0,0,0.88367,0
10320,0,0,0.88508,0
10350,0,0,0.88634,0
10380,0,0,0.88742,0
10410,0,0,0.88835,0
10440,0,0,0.88911,0
10470,0,0,0.88971,0
10500,0,0,0.89014,0
10530,0,0,0.8904,0
10560,0,0,0.8905,0
10590,0,0,0.89042,0
10620,0,0,0.89016,0
10650,0,0,0.88972,0
10680,0,0,0.8891,0
10710,0,0,0.88829,0
10740,0,0,0.88728,0
10770,0,0,0.88607,0
10800,0,0,0.88466,0
10830,0,0,0.88302,0
10860,0,0,0.88117,0
10890,0,0,0.87908,0
10920,0,0,0.87674,0
10950,0,0,0.87415,0
10980,0,0,0.87129,0
11010,0,0,0.86816,0
11040,0,0,0.86472,0
11070,0,0,0.86098,0
11100,0,0,0.85692,0
11130,0,0,0.8525,0
11160,0,0,0.84773,0
11190,0,0,0.84257,0
11220,0,0,0.83701,0
11250,0,0,0.83102,0
11280,0,0,0.82457,0
11310,0,0,0.81764,0
11340,0,0,0.8102,0
11370,0,0,0.80222,0
11400,0,0,0.79367,0
11430,0,0,0.7845,0
11460,0,0,0.7747,0
11490,0,0,0.7642,0
11520,0,0,0.75297,0
